Compound_CID,SMILES
57552071,C1=CC2=C(C=C1NC(=O)C3=C(N=CS3)NCC4=CC(=NC=C4)N)OC(O2)(F)F
81691336,C1=CC=C(C(=C1)CC(=O)O)CNC(=O)C2=NC=C(C=C2)N
135169157,CN(C1=CC=C(C=C1)Cl)C(=O)[C@@H]2[C@@H](C(=O)N2C(=O)N[C@@H](C3CCCCC3)C(F)(F)F)CC4=CC(=NC=C4)N
6852206,CCOC1=C(C(=CC(=N1)NC(=O)CC2=CC(=C(C=C2OC)Br)OC)N)C#N
52917698,C1=CC=C2C(=C1)C=CC=C2C[C@@H](C(=O)NCC3=CN=C(C=C3)N)NS(=O)(=O)CC(F)(F)F
24954921,C[S@](=NC(=O)C1=CN=CC(=C1)C#CC2=CN=C(C=C2)N)(=O)C3=CC=CC=C3
121415244,C1CN(CCC1(F)F)C(=O)C2=CN=C(C=C2)C3=CC(=C4C(=C3)C=C(N4)CNC(=O)/C=C/C5=CN=C(C=C5)N)C(F)(F)F
69573143,C1=CC2=C(C=C1NC(=O)C3=C(C=CS3)NCC4=CC(=NC=C4)N)OC(O2)(F)F
104742500,CCC1C(=O)NC(=O)CN1C(=O)C2=C(C=CC=N2)N
85722417,CC(C)(C)OC(=O)NCC1=NC(=CC=C1)N
104742759,CC(CCC(=O)O)CNC(=O)C1=C(C=CC=N1)N
104742510,CCCN(C1COCC1C(=O)O)C(=O)C2=C(C=CC=N2)N
72912814,CCNC(=O)[C@@H]1C[C@H](CN1CC2=C(N=CC=C2)N)NC(=O)CSC
110067773,C1CCOC[C@@H]2CCCN2C(=O)C3=CC=CC=C3OCC4(C1)CCN(CC4)C(=O)C5=CN=C(C=C5)N
84097123,C1C2CC3CC1CC(C2)C3C4=NC(=C(C=C4)C(=O)N)N
54065762,COC(=S)C1=C(C=CN=C1)N
118698902,CC(C)(C)OC(=O)N1CC[C@@H]([C@@H](C1)F)OC2=NC=C(C=C2)N
1040521,COC(=O)C1=CC=CC=C1OC2=C(C=CC=N2)N
143284170,CC[C@@H]1CN(CCN(C1)C2=NC=C(N=C2C)C(=O)NC)C3CCN(CC3)C(=O)C4=C(N=CC=C4)N.CCl
49833914,B1([C@H](CC2=C(O1)C(=CC=C2)C(=O)O)NC(=O)C3=CC(=CN=C3)N)O
23151066,CC1=CC(=CC(=C1)NC(=O)C2=C(N=CC=C2)SCC3=CC(=NC=C3)N)C.Cl
11514477,CC(=O)NC1=NC(=C(C(=C1)N)C#N)OCCN(C)C
16006770,C1CN(CCC1C(C2=NC=CC(=C2F)C(F)(F)F)F)C(=O)C3(CCN(CC3)CC4=CC(=NC=C4)N)F
104741719,CN(C)C(=O)N1CCN(CC1)C(=O)C2=C(C=CC=N2)N
54010107,CCC(=O)C1=C(C(=C(C=C1)F)[C@H]2C[C@H]2NC(=O)NC3=NC=C(C=C3)Br)OC(=O)C4=CN=C(C=C4)N
130535462,CC(C)(C)OC(=O)NC1=C(N=CC(=C1)Cl)Br
172993121,CC(C)(C)OC(=O)N1CCOCC1C2=CN=C(C=C2)N
84088332,C1C2CC3CC1CC(C2)(C3)CCN4C=CC=C(C4=O)N
70125325,CC1=CC=CC=C1.CC(=O)C1=C(C(=NC=C1)N)C(=O)O
171664691,CC(C)(C)CN1C2CC(NN2C(=O)C(=C1O)C(=O)NC3CC3)C4=C(N=CC=C4)N
121252609,CC1=CC(=C(C(=C1)C)OC2=C(C(=CC(=N2)C3CC3)C(F)(F)F)C(=O)NS(=O)(=O)C4=CC=CC(=N4)N)C
81694317,C1=CC(=NC=C1N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)O
158007300,[HH].[HH].[HH].C1CN(CCN(C1)C(=O)CC2=CC(=CC=C2)O)C3=CC=CC(=N3)C(=O)C4=C(N=CC=C4)N
24182277,C1=CC=[N+](C(=C1)N)CCC(=O)[O-]
70737807,C1CN(C(=O)CN1C(=O)C2=CC(=NC=C2)N)C3=CC=CC=C3
118664056,C1C(CN1C(=O)C2=NC(=CC=C2)N3C4=C(C=CC(=C4)C5=CC(=CN=C5)N)C=N3)O
171646537,CN1CCCCC1.COC1CCC(CC1)C2=CC=CC=C2OCC=O.C1=CC(=C(N=C1)N)C#N
167617120,C1COCCC1N.C1COCCC1NC(=O)C2=NC(=CC=C2)N.C1=CC(=NC(=C1)N)C(=O)O
68531184,C1=CC(=CC(=C1)C(F)(F)F)C[C@@H](C(=O)NCC2=CN=C(C=C2)N)N
104742816,C1CN(CC(C1C(=O)O)C(=O)O)C(=O)C2=C(C=CC=N2)N
70979181,CC1CN(C2=C(C=CC(=C2)C3=CN=C(C=C3)N)N4C1=NN=C4C)C5=CC=C(C=C5)C(=O)N
131713201,C=CC1=C(N2[C@@H](C(C2=O)NC(=O)C(=NOCC(=O)O)C3=NC(=CC=C3)N)SC1)C(=O)O
170489280,CC(=O)NCCC=CC1=CC(=C(N=C1)N)C(=O)OC
161467981,C.C.C.C.C.C.CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C(C[C@@]43C)C=O)F)O)C)C)OC(=O)CC.CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC5=NN(C=C5C[C@@]43C)C6=CC(=CN=C6)O)F)O)C)C)OC(=O)CC.CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC5=NN(C=C5C[C@@]43C)C6=CN=CC(=C6)C)F)O)C)C)OC(=O)CC.CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC5=C(C[C@@]43C)C=NN5C6=CC(=CN=C6)O)F)O)C)C)OC(=O)CC.CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC5=C(C[C@@]43C)C=NN5C6=CN=CC(=C6)C)F)O)C)C)OC(=O)CC.CC1=CC(=CN=C1)OC(=O)C.C1=C(C=NC=C1O)N.C1=C(C=NC=C1O)NN
145932758,C1COC2(CCN(CC2)C(=O)C3=CN=C(C=C3)N)C4=C1SC(=C4)C(=O)O
168060344,CN1C(=O)CO[C@H]2[C@]1(CCN(C2)C(=O)C3=CN=C(C=C3)N)C4=CC=CC=C4
171388060,C1CC(C1)C(=O)N2C[C@@H]3CN(C[C@@H]3[C@H]2C4=CC=CC=C4)C(=O)C5=NC(=CC=C5)N
139079375,C1=CC(=C(C(=C1)F)C(=O)NC2=CC=CC(=[NH+]2)N)F.[Cl-]
129761499,C1=CC=[N+](C(=C1)N)CCC(=O)C2=CC=C(C=C2)Cl
25220377,C1=CC(=C(N=C1)N)C2NC(=S)NC(=N2)N
79071379,C1CC2COC(CN2C1)CNC(=O)C3=CN=C(C=C3)N
118596814,C1=CC(=CC(=C1)NC(=O)NC2=CN=C(N=C2)OC3=CC=C(C=C3)C4=C(N=CC=C4)N)C(F)(F)F
166613244,CN(C)C(=O)C1(CN(C1)C(=O)C2=NC(=CC=C2)N)CC3=CC=C(C=C3)Cl
133127176,CCCN1[C@H]2CC[C@@H](C1=O)CN(C2)C(=O)C3=CN=C(C=C3)N
159611141,C.CC1=CC(=C(C(=C1)C)S(=O)(=O)O)C.COC1=NC(=NC=C1)C#C.COC1=NC(=NC=C1)C2=C3C=C(C=CN3N=C2)C#N.C1=CN=C(NC1=O)C2=C3C=C(C=CN3N=C2)C#N.C1=C[N+](=CC=C1C#N)N
18523965,CC(C)C(=O)NC1=NC=C(C=C1)N
72217800,CC(=O)C1=C(C=CC(=N1)CNC(=O)OC(C)(C)C)N
69812867,C1C[C@@H](CN(C1)C2=C(C=NC=C2)N)O
157400560,C.CCOC(=O)C1=C(N=C2N1C=CC=C2OCC3=C(C=CC=C3F)F)C.CCOC(=O)C(C(=O)C)Cl.CI.CI.C1=CC(=C(C(=C1)F)COC2=C(N=CC=C2)N)F.C1=CC(=C(C(=C1)F)CBr)F.C1=CC(=C(N=C1)N)O.II
81693605,C1CN(CCC1C(=O)O)C(=O)C2=NC=C(C=C2)N
167670917,C1=CN=CC(=C1C#N)N.C1=CN=CC(=C1C2=NN=C(N=N2)C3=C(C=NC=C3)N)N
171636894,C1C[C@@H](N(C1)C(=O)CN2C3=C(C(=CC(=C3)F)F)C(=N2)C4CN(C4)C(=O)C5=CC(=NC=C5)N)CO
9956309,C[C@H]([C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)C3=CC4=C(C=C3)OC5=C4C=CC(=C5)C[N+]6=CC=CC=C6N)O
157814371,C[C@@H]1CN(C[C@@H](O1)C)CC2=CC=C(C=C2)COC3=CC=CC4=C3CN(C4=O)C5CCC(=O)CC5=O.CC(C)(C)OC(=O)N1CCC(CC1)CC2=CC=C(C=C2)COC3=CC=CC4=C3CN(C4=O)C5CCC(=O)CC5=O.C1CCN(CC1)CC2=CC=C(C=C2)COC3=CC=CC4=C3CN(C4=O)C5CCC(=O)CC5=O.C1CC(=O)CC(=O)C1N2CC3=C(C2=O)C=CC=C3OCC4=CC=C(C=C4)C[N+]5=CC=C(C=C5)N.C(=O)[O-].Cl
57778812,CC(C)(C)OC(=O)CCC1=CN=C(C=C1)N
81438921,C1CC2C(C1)OCCN2C3=C(C=C(C=N3)C(=O)O)N
11602291,CCOC1=C(C(=CC(=N1)NC(=O)CC2=CC=C(C=C2)OC)N)C#N
157462394,[HH].CC[C@H](C1=C(C(=C(C=C1)Cl)C(=O)C2=CN=C(C=C2)N)F)NCCC(=O)C
68967358,CC1(CC2=C(C=CC=C2O1)CN3CCC4(CC3)CCN(CC4)C(=O)C5=NC(=CC=C5)N)C.C(=O)(C(F)(F)F)O
15872617,CC(=O)C1=NC(=CC=C1)N
64398041,CC(C)CCOC(=O)C1=CC(=NC=C1)N
161571603,C.C.CCCCC1=CN=C(C=C1)NCC2=CN=C(C=C2)NCC3=CN=C(C=C3)NCCC.CCCCC1=CN=C(C=C1)NC(=O)C2=CN=C(C=C2)NC(=O)C3=CN=C(C=C3)NCCC.C[N+]1=CC=CC=C1Cl.COC(=O)C1=CN=C(C=C1)N.COC(=O)C1=CN=C(C=C1)NC(=O)C2=CN=C(C=C2)Br.C1=CC(=NC=C1C(=O)NC2=NC=C(C=C2)Br)NC(=O)C3=CN=C(C=C3)Br.C1=CC(=NC=C1C(=O)O)NC(=O)C2=CN=C(C=C2)Br.C1=CC(=NC=C1C(=O)O)Br.C1=CC(=NC=C1Br)N
121644791,CCN(CC)C(=O)N1CCN(CC1)C(=O)C2=NC=C(C=C2)N
118292118,C[C@H](C1=CC2=C(C=C1)OC(O2)(F)F)NC(=O)N3[C@@H]([C@H](C3=O)CC4=CC(=NC=C4)N)C(=O)OCC5=CC=CC=C5
135052215,CC1=CC=C(C=C1)C(=O)N/C(=C\[N+]2=CC=CC=C2N)/P(C3=CC=CC=C3)(C4=CC=CC=C4)(C5=CC=CC=C5)Cl.[Cl-]
160836523,[H-].[2H]CI.[Li+].CC[C@@H](CC(=O)O)N.CC[C@@H](CC(=O)OC)N.CC[C@@H](CC(=O)OC)NC(=O)C1=C(C=CC=N1)N.CC[C@@H](CC(=O)O)N1C(=O)C2=C(C=CC=N2)N(C1=O)CC3=NSC4=CC(=CC(=C43)C)C.CC[C@@H](CC(=O)OC)N1C(=O)C2=C(C=CC=N2)NC1=O.CC[C@@H](CC(=O)OC)N1C(=O)C2=C(C=CC=N2)N(C1=O)CC3=NSC4=CC(=CC(=C43)C)C.CC1=CC(=C2C(=C1)SN=C2CBr)C.C1=CC(=C(N=C1)C(=O)O)N.C(=O)O[O-].[OH-].Cl.[K+].[K+]
165599439,C1[C@H]([C@@H](CN1)O)C2=C(C=CN=C2)N
169976932,C1=C(C=C(N=C1C#N)N)C#N
122568586,C1COCC1CC(=O)NCC2=C(N=CC=C2)N
160015600,COC1=CC=C(C=C1)CN(CC2=CC=C(C=C2)OC)C3=NC=CC(=C3)CO.COC1=CC=C(C=C1)CN(CC2=CC=C(C=C2)OC)C3=NC=CC(=C3)CBr.COC1=CC=C(C=C1)CN(CC2=CC=C(C=C2)OC)C3=NC=CC(=C3)C(=O)OC.COC(=O)C1=CC(=NC=C1)N
139548822,CNC(=O)[C@@H]1[C@H](C(=O)N1C(=O)N2CCCC(C2)C3=CC=C(C=C3)OC(F)(F)F)CC4=CC(=NC=C4)N
172645641,C1=C[NH+]=CC(=C1N)S(=O)(=O)[O-].O
142684236,C1=CC=[N+](C(=C1)N)CC=O
104740945,CCOC(=O)C1CCCN(C1)C(=O)C2=C(C=CC=N2)N
136198175,CC(C)(C)OC(=O)C1=C(C=C(C=C1)C2=CC=CC=C2)NC(=O)C3=C(C=CC(=C3)C4=NC(=CC=C4)N)O
124158459,C1CNC[C@@H]1NS(=O)(=O)C2=C(C(=C(C=C2)C3=C(N=CC=C3)N)C4=NNN=N4)S(=O)(=O)N
74230466,C1CCC(C1)C(=O)N2CCC3(CCN(CC3)CC4=C(N=CC=C4)N)C(C2)CO
124144407,C1CC(CCC1C(=O)C2=CN=C(C=C2)C3=CC4=C(C(=C3)Cl)OC=C4CNC(=O)/C=C/C5=CN=C(C=C5)N)(F)F
81317283,CC(C)N1C(=NC=N1)COC(=O)C2=NC=C(C=C2)N
70216378,CN=C(N)NC(=O)C1=CC2=C(C=C(C=C2N1)OC3=CC(=NC=C3)N)C(F)(F)F
104741596,C1CC(N(C1)C(=O)C2=C(C=CC=N2)N)C(=O)NC3CC3
86803711,CC1=CC(=NC=N1)N(C)CC2=CN=C(C=C2)N
728670,CC1=NC=CC(=C1)N
130573138,C1=CN=CC(=C1N)C(C2=CNN=C2)O
176268054,C1=CC=C(C=C1)C2=NC3=C(C=C2)N=C(N3C4=CC=C(C=C4)CNC(=O)C5=CC(=CC=C5)S(=O)(=O)N)C6=C(N=CC=C6)N
81312649,C1=CC=C(C(=C1)NC(=O)COC(=O)C2=NC=C(C=C2)N)Br
104743114,C1=CC(=C(N=C1)C(=O)OCC2=CC=CS2)N
95212653,C1C[C@@H](CN(C1)C(=O)C2=CC(=NC=C2)N)C3=NNC(=O)N3C4=CC=CC=C4
66062436,C1C(=O)NC(=O)CN1C(=O)C2=NC(=CC=C2)N
172402699,[2H]C1(C(C(C(N(C1([2H])[2H])C(=O)OC(C)(C)C)([2H])[2H])([2H])C2=CC(=NC=C2)N)([2H])[2H])[2H]
66968083,C1CC1(C2=CC(=NO2)NC(=O)CC3=CC=C(C=C3)C4=CN=C(C=C4)N)C(F)F
10160387,C1=CC(=CC=C1C2=NN3C=CC(=CC3=C2C4=CC=NC=C4)COC(=O)C5=CN=C(C=C5)N)F
49841590,CN1C=C(C2=C1C=CC(=C2)C(=O)N(C)C)C[C@H]3COCCN3C(=O)C4=CN=C(C=C4)N
16142225,C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCNC(=O)C2=CN=C(C=C2)N)NC(=O)[C@H](CCCNC(=O)C3=NC=CN=C3)NC(=O)[C@H](CO)NC(=O)[C@@H](CC4=CN=CC=C4)NC(=O)[C@@H](CC5=CC=C(C=C5)Cl)NC(=O)[C@@H](CC6=NC7=CC=CC=C7C=C6)NC(=O)C
163583823,C1CN(CCN(C1)C(=O)C2CCOCC2)C3=CC=CC(=C3)C(=O)C4=C(N=CC=C4)N
70655676,CC[C@]1([C@H](C[C@H](C[C@H]1O[Si](C)(C)C(C)(C)C)C2=C(C=NC=C2)N)C)O
90314994,C1=CC(=C(N=C1)N)C2=NC=CC(=N2)NCC3=C(C=CN=C3)C(F)(F)F
16205044,C1=CC(=O)NC(=C1N)O.Cl
172993011,C1COCC(C1=O)C2=NC=CC(=C2)N
68627142,CC(C)(C)OC(=O)N1CCC(CC1)COC2=NC=CC(=C2)N
155923467,C1=CC(=CC(=C1)OCC2=CC3=C(C=C2)C=CC(=N3)N)OCCNCC4=NC(=CC=C4)N
72217639,CC(=O)C1=NC(=C(C=C1)C(=O)O)N
69118688,COC(=O)C(CC1=CC2=C(C=C1)N=C(C=C2)C3=C(C=CC=C3Cl)Cl)NC(=O)C4=CN=C(C=C4)N
69831521,C1CN(CC2=C1C=CC(=C2)OCC3(CCN(CC3)C(=O)C4=CN=C(C=C4)N)OC(=O)O)C(=N)N
92592404,CCNC(=O)[C@@]1(CCN(C1)C(=O)C2=CN=C(C=C2)N)CC3=CC(=CC=C3)C4=CC=C(C=C4)F
162635297,CC(C)CC[C@]1(CN(CC[C@@H]1O)C(=O)C2=NC(=CC=C2)N)C(=O)O
70708056,CN(C)C[C@@H]1CN(C[C@@H]1CO)CC2=C(N=CC=C2)N
21527695,C1=CN=C(C(=C1Br)Br)N
135772787,CC1=C(SC(=N1)N(C)C(=O)CC2=CC=C(C=C2)C3=C(C=CC=[NH+]3)N)S(=O)(=O)NC
161698047,CC1=C(C=CC(=C1)N)N.COC1=C(C=C(C=C1)N)O.C1C(C1N)C2=CC=CC=C2.C1OC2=C(O1)C=C(C=C2)N.C1=CC2=C(C(=C1)O)N=C(C=C2)N.C1=CC(=C(C=C1N)S(=O)(=O)O)N.C1=CC(=NC=C1C(=O)O)N
68771862,C1C(CN1C(=O)C2=C(C=CN=C2)N)(F)F
13472356,C1=CC=C2C(=C1)C=CC=C2OC3=NC=C(C=C3)N
86726311,CC(C)(C)OC(=O)N1C[C@H](OC[C@H]1CO[Si](C)(C)C(C)(C)C)C#CC2=C(N=CC=C2)N
146197151,C1=CC(=NC=C1N)C(=O)NC(CCC2=NN=NN2CCC#N)C(=O)O
157666213,C1=CN=C(C=C1N)C(=O)N.C1=CN=C(C=C1NC(=O)C2=C(C=C(C=C2Cl)Cl)F)C(=O)N.C1=C(C=C(C(=C1F)C(=O)Cl)Cl)Cl
81691915,C1=CC(=C(C=C1O)C(=O)O)NC(=O)C2=NC=C(C=C2)N
58072704,CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCN(CC3)C(=O)OCC)OC)C#CC4=CN=C(C=C4)N
87378228,C1=CC=C(C(=C1)C(=O)OC(=O)C2=C(N=CC=C2)N)OC(F)(F)F
145570950,CC[C@H](C1=C(C(=C(C=C1)Cl)C(=O)C2=CN=C(C=C2)N)F)NC3CC(=O)NC3C
72852950,C1COCC1NC(=O)C2=CC(=CC=C2)S(=O)(=O)NCC3=C(N=CC=C3)N
125512133,C1=CC(=CC=C1CC#N)C2=CN=C(C=C2)N
149158356,C1=CC(=NC=C1[N+]#N)N
155507986,CN(C)C(=O)C[C@H]1CN2C[C@H](C[C@H]2CO1)NC(=O)C3=CN=C(C=C3)N
159695870,C1=CC(=CC(=C1)C(F)(F)F)CN.C1=CC(=CC(=C1)C(F)(F)F)CNC(=O)CC#N.C1=CC(=CC(=C1)C(F)(F)F)CNC(=O)C2=C(N=C3C(=C2)C=CC=N3)N.C1=CC(=C(N=C1)N)C=O.C(C#N)C(=O)O
72930587,CN(CC1=CC(=CC=C1)C(F)(F)F)C(C2=CN=C(C=C2)N)C(=O)O
70259295,C1CO[C@@H]([C@@H]2[C@]1(N=C(SC2)N)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)N)F)CF
114006876,C1=CC(=C(N=C1)C(=O)NCC[C@@H](C(=O)O)O)N
515753,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C[C@@H]([C@H](CC2=CC=CC=C2)NC(=O)OCC3=CN=CC=C3)O)NC(=O)OCC4=CC(=CN=C4)N
142119104,C1=CC(=C(N=C1)N)[S-].[K+]
145328273,C1=CC=C(C=C1)C(=NO)C[N+]2=CC=CC=C2N.[Br-]
161761115,[2H]CI.C.C.C1C(=O)NC2=C(O1)C=C(C=N2)N.C1C(=O)NC2=C(O1)C=C(C=N2)[N+](=O)[O-].C1C(=O)NC2=C(O1)C=C(C=N2)SCl(=O)=O.C1=CC(=C(N=C1)N)O.C1=CC2=C(NC(=O)O2)N=C1.C1=C(C=NC(=C1O)N)[N+](=O)[O-].C1=C(C=NC2=C1OC(=O)N2)[N+](=O)[O-].C(C(=O)Cl)Cl.C(=O)O[O-].N(=O)[O-].[N+](=O)(O)[O-].[OH-].OS(=O)(=O)O.[Na+].[Na+].[Na+]
139069685,CCOC(=O)C[N+]1=CC=C(C=C1)N.[I-]
72217693,CC(=O)C1=NC=C(C(=C1)C=O)N
155926529,C1=CC(=CC(=C1)OCC2=CC3=C(C=C2)C=CC(=N3)N)CCC4=NC(=CC=C4)N
70755490,COC1=CC=CC(=C1OC)[C@@H]2CN(C[C@H]2C(=O)O)C(=O)C3=CN=C(C=C3)N
83215279,C1=CC(=NC(=C1)N)C(=O)NCCOC(=O)N
24861840,COC1=CC=C(C=C1)CN2C(=O)N=C(N(C2=O)CC3=CC=C(C=C3)OC(F)F)NCC4=C(N=CC=C4)N
145834963,CC(C)(CO)C1=NOC(=C1)NC(=O)NC2=CC=C(C=C2)C3=C[NH+]=C(C=C3)N
121428014,C1CN(CCC1(F)F)C(=O)C2=CC=C(C=C2)C3=CC(=C4C(=C3)C=C(S4)CNC(=O)/C=C/C5=CN=C(C=C5)N)C6=CC=C(C=C6)F
114405002,C1C2CC3CC1CC(C2)(C3)NC4=C(C=CC(=N4)C(=O)N)N
136864610,CC(=C(C(=O)NC1=C[N+](=CC=C1)N)N=NC2=CC=CC=C2)O
113447650,C1C(N(CS1)C(=O)C2=C(C=CC=N2)N)C(=O)O
72900640,CCNC(=O)[C@@H]1C[C@H](CN1CC2=C(N=CC=C2)N)NC(=O)C3=CC=CN3
161762940,CCOC(=O)C1=C(N=CC=C1)N.CCOC(=O)C1=CC=CN2C1=NC=C2.CN(C)CC1=C(C=CC2=C1ON=C2CCC3CCNCC3)OCC4CC4.CN(C)CC1=C(C=CC2=C1ON=C2CCC3CCN(CC3)CC4=CC=CN5C4=NC=C5)OCC6CC6.C1=CC(=C(N=C1)N)C(=O)O.C1=CN2C=CN=C2C(=C1)CO.C1=CN2C=CN=C2C(=C1)C=O.C1=CN2C=CN=C2C(=C1)C=O
28875347,CC1=CC(=NC(=C1N)C)Br
81693339,CSCCC(C(=O)O)NC(=O)C1=NC=C(C=C1)N
68968410,CCC1(OC2=CC=CC(=C2O1)CN3CCC4(CC3)CCN(CC4)C(=O)C5=C(C=NC=C5)N)C.C(=O)(C(F)(F)F)O
80235416,CC1(C(=O)N(CCN1CC2=CC(=NC=C2)N)C)C
133080709,CC(=O)C1=NC(=CC=C1)N.Cl
131743584,CC1=C(C=CC(=C1)C(=O)[O-])COC2=C(C=CC(=C2F)C3=CN=C(C=C3)N)C4CCC4
167736107,CN(CC1=CC2=C(C=C1)C(=O)N(C2=O)C3CCC(=O)NC3=O)CC4=CN=C(C=C4)N
158325408,CC1C2=C(N=CC(=C2)C3=C(N(N=C3CN(C(=O)C4=C(O1)C=C(C=C4)F)C)C)C#N)N.CC(C1=C(N=CC(=C1)Br)N)O.CC(C1=C(N=CC(=C1)Br)NC(=O)C)OC2=C(C=CC(=C2)F)C(=O)N(C)CC3=NN(C(=C3)C#N)C.CC(C1=C(N=CC(=C1)Br)N(C(=O)C)C(=O)C)Cl.CN1C(=CC(=N1)CN(C)C(=O)C2=C(C=C(C=C2)F)O)C#N.C1=CC(=C(N=C1)N)C=O.C1=C(C=NC(=C1C=O)N)Br
169796275,CCN1C2=C(C=CC(=C2OC)OC(=O)C3=C(N=CC=C3)N)N=N1
28411689,CC(=O)N1CCN(CC1)C2=CN=C(C=C2)N
154413909,C1C(=C(N2[C@H](S1)C(C2=O)NC(=O)C(=NOCC(F)(F)F)C3=NC(=CC=C3)N)C(=O)O)CSC4=NN=NN4CC(=O)O
159268329,CC1=CC=C(C=C1)C2=CN=C(C(=N2)C(=O)NC3=CN=C(C=C3)C(=O)OC)N.CC1=CC=C(C=C1)C2=CN=C(C(=N2)C(=O)O)N.COC(=O)C1=NC=C(C=C1)N
121508597,CC1=CC(=NN1CCCN(C)C(=O)C2=CC=C(C=C2)C3=C(C=CN=C3)N)C
67114094,C[C@H](C(=O)O)NC1=C(C=CC=N1)N
117213133,CC1=CC(=CC=C1)OC(=O)C2=CN=C(C=C2)N
82546071,COC(=O)CC(C(=O)OC)NC(=O)C1=C(N=CC=C1)N
4089817,C1=CC(=CN=C1)NC(=O)C(C(C(F)(F)F)(F)F)(F)F
159937718,C1=CC(=C(N=C1)N)C#N.C1=CC2=C(SN=C2N=C1)N.C1=CC(=C(N=C1)N)C(=S)N
77601207,CCC(C(=O)OC(C)(C)C)NC(=O)C1=C(C=NC=C1)N
130176928,C1CN(CCC1(F)F)C(=O)C2=CC=C(C=C2)C3=CC(=C(C=C3)C4=CC=C(O4)CNC(=O)NCC5=CN=C(C=C5)N)C6=CC=C(C=C6)F
14062661,C1=CN=CC(=C1N)S
177962585,CC1CN(C(CN1C(=O)OC(C)(C)C)C)CCCCCCCCCCCCNC(=O)C2=C(N=CC=C2)N
158428159,B([C@H](CC1=C(C(=CC=C1)C(=O)O)O)NC(=O)CC2=CC=C(C=C2)C[N+]3=CC=CC=C3N)(O)O.CC
136537496,CCCN(CCC)S(=O)(=O)N1CCN(CC1)CC2=CC(=NC=C2)N
73438157,CN1C(=O)C2=CN=C3C=CC(=NC3=C2N(C1=O)C4=CC=CC(=C4)C(F)(F)F)C5=CN=C(C=C5)N
104254123,C1CC1S(=O)(=O)NC2=C(C=CC=N2)N
91760080,C1CN(CCN1CC2=CC=CC=C2CO)C(=O)C3=CN=C(C=C3)N
114406091,CC(=O)N1CCCN(CC1)C2=C(C=CC(=N2)C(=O)O)N
25166931,CN(C1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCN(CC3)C(=O)C4=C(C=CN=C4)N)F)C(=S)OC
56777452,CS(=O)(=O)NC1=CC=CC(=C1)C2=CN=C(C=C2)N
126708891,CC1=CC2=NC=C(N2N=C1C3=CC=CC=C3C(F)(F)F)C(=O)NC4=CC(=NC=C4)N
21306799,CO/N=C(\C1CCN(CC1)C(=O)C2CCN(CC2)CC3=CC(=NC=C3)N)/C4=CC=C(C=C4)C(F)(F)F
1713849,C1=CC(=NC=C1N)S(=O)(=O)O
67482412,C[Si](C)(C)OC(=O)C1=CN=C(C=C1)N
53428727,CCOC(=O)CCNC1=C(C=NC=C1)N
117213109,C1=CC=C(C(=C1)OC(=O)C2=CN=C(C=C2)N)Br
167041736,CC1=CC(=CC(=C1C(=NC=C)OCC2CCOC2)F)NC(=O)C3=C(C=CC=N3)N
104741915,C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)C2=C(C=CC=N2)N
66556058,C1=CC(=NC(=C1)NC2=NC(=NC=C2F)NC3=CC(=C(C=C3)OC(F)(F)F)Cl)N
173569569,[H-].[Li+].CC[C@H](C1=C(C(=C(C=C1)Cl)C(=O)C2=CN=C(C=C2)N)F)NC(C)CC(=O)O
157145616,CC(=O)C=O.C1=CC(=C(N=C1)N)O
165098566,CC1=C(C=CC2=C1C=CN2)N.CC1=C(C=CC2=C1C=CN2)NC3=NC(=NC4=C3C=NC=C4)C5=CC=NC=C5.C1=CN=CC=C1C2=NC3=C(C=NC=C3)C(=O)N2.C1=CN=CC=C1C2=NC3=C(C=NC=C3)C(=N2)Cl.C1=CN=CC=C1C(=O)NC2=C(C=NC=C2)C(=O)N.C1=CN=CC=C1C(=O)O.C1=CN=CC(=C1N)C(=O)N
104742731,C1COCCC1(CNC(=O)C2=C(C=CC=N2)N)C(=O)O
178201236,CC(C)(C)OC(=O)NCCCC1=C(C=NC=C1)N
